user_id,R,F,Rscore,Fscore,RFM,User_Label
[113594399],13,12,0,0,00,重要挽留客户
[113611355],14,10,0,0,00,重要挽留客户
[113619626],12,29,0,1,01,重要保持客户
[113659431],18,2,1,0,10,重要发展客户
[113674227],18,3,1,0,10,重要发展客户
[113692463],13,8,0,0,00,重要挽留客户
[113693068],12,15,0,1,01,重要保持客户
[113698622],15,3,0,0,00,重要挽留客户
[113702719],13,2,0,0,00,重要挽留客户
[113718238],40,1,1,0,10,重要发展客户
[113774016],20,1,1,0,10,重要发展客户
[113830171],14,81,0,1,01,重要保持客户
[113847593],12,56,0,1,01,重要保持客户
[113848288],33,1,1,0,10,重要发展客户
[113875234],19,6,1,0,10,重要发展客户
[113888835],14,3,0,0,00,重要挽留客户
[113905943],42,1,1,0,10,重要发展客户
[113920718],35,1,1,0,10,重要发展客户
[113962885],18,8,1,0,10,重要发展客户
[113972956],18,7,1,0,10,重要发展客户
[113990647],18,2,1,0,10,重要发展客户
[114002389],12,14,0,1,01,重要保持客户
[114008857],12,9,0,0,00,重要挽留客户
[114052885],16,20,0,1,01,重要保持客户
[114054067],14,22,0,1,01,重要保持客户
[114083355],14,43,0,1,01,重要保持客户
[114101799],20,15,1,1,11,重要价值客户
[114115113],13,10,0,0,00,重要挽留客户
[114115623],14,18,0,1,01,重要保持客户
[114121871],14,23,0,1,01,重要保持客户
[114147715],31,4,1,0,10,重要发展客户
[114147733],14,56,0,1,01,重要保持客户
[114157234],15,10,0,0,00,重要挽留客户
[114211505],13,15,0,1,01,重要保持客户
[114233479],18,11,1,0,10,重要发展客户
[114249224],13,28,0,1,01,重要保持客户
[114253675],14,18,0,1,01,重要保持客户
[114256023],18,4,1,0,10,重要发展客户
[114287271],18,8,1,0,10,重要发展客户
[114290242],14,14,0,1,01,重要保持客户
[114305854],12,5,0,0,00,重要挽留客户
[114307712],22,5,1,0,10,重要发展客户
[114352631],14,5,0,0,00,重要挽留客户
[114354173],19,4,1,0,10,重要发展客户
[114377254],17,23,0,1,01,重要保持客户
[114390324],19,10,1,0,10,重要发展客户
[114413180],18,18,1,1,11,重要价值客户
[114465851],31,1,1,0,10,重要发展客户
[114493153],15,2,0,0,00,重要挽留客户
[114494540],17,4,0,0,00,重要挽留客户
[114497121],16,9,0,0,00,重要挽留客户
[114505674],14,14,0,1,01,重要保持客户
[114517173],18,6,1,0,10,重要发展客户
[114529391],15,8,0,0,00,重要挽留客户
[114596559],15,6,0,0,00,重要挽留客户
[114598114],13,1,0,0,00,重要挽留客户
[114633181],17,9,0,0,00,重要挽留客户
[114650712],41,1,1,0,10,重要发展客户
[114653102],35,1,1,0,10,重要发展客户
[114664281],18,1,1,0,10,重要发展客户
[114681302],14,1,0,0,00,重要挽留客户
[114717793],13,2,0,0,00,重要挽留客户
[114722645],15,3,0,0,00,重要挽留客户
[114726208],14,28,0,1,01,重要保持客户
[114734197],33,9,1,0,10,重要发展客户
[114737900],18,30,1,1,11,重要价值客户
[114745929],12,7,0,0,00,重要挽留客户
[114771809],31,1,1,0,10,重要发展客户
[114773562],20,9,1,0,10,重要发展客户
[114779189],18,5,1,0,10,重要发展客户
[114790451],21,3,1,0,10,重要发展客户
[114802994],12,33,0,1,01,重要保持客户
[114810344],18,2,1,0,10,重要发展客户
[114844461],29,6,1,0,10,重要发展客户
[114845984],12,31,0,1,01,重要保持客户
[114851398],12,13,0,0,00,重要挽留客户
[114861591],19,4,1,0,10,重要发展客户
[114896102],20,1,1,0,10,重要发展客户
[114926003],14,20,0,1,01,重要保持客户
[114930910],18,7,1,0,10,重要发展客户
[114931013],12,20,0,1,01,重要保持客户
[114946034],12,18,0,1,01,重要保持客户
[114955187],14,11,0,0,00,重要挽留客户
[114968456],12,7,0,0,00,重要挽留客户
[114971408],17,23,0,1,01,重要保持客户
[114995751],12,9,0,0,00,重要挽留客户
[115001382],21,11,1,0,10,重要发展客户
[115003339],39,1,1,0,10,重要发展客户
[115003511],13,2,0,0,00,重要挽留客户
[115078779],18,29,1,1,11,重要价值客户
[115100960],17,1,0,0,00,重要挽留客户
[115121430],25,24,1,1,11,重要价值客户
[115129419],12,10,0,0,00,重要挽留客户
[115153145],20,26,1,1,11,重要价值客户
[115159934],17,16,0,1,01,重要保持客户
[115218563],17,6,0,0,00,重要挽留客户
[115226000],18,10,1,0,10,重要发展客户
[115239516],16,2,0,0,00,重要挽留客户
[115244645],16,11,0,0,00,重要挽留客户
[115275150],15,27,0,1,01,重要保持客户
[115299510],14,4,0,0,00,重要挽留客户
[115304753],30,3,1,0,10,重要发展客户
[115338197],14,8,0,0,00,重要挽留客户
[115338753],13,12,0,0,00,重要挽留客户
[115343862],13,9,0,0,00,重要挽留客户
[115368454],18,20,1,1,11,重要价值客户
[115374204],18,17,1,1,11,重要价值客户
[115374248],19,4,1,0,10,重要发展客户
[115378138],16,17,0,1,01,重要保持客户
[115385050],14,30,0,1,01,重要保持客户
[115393096],13,8,0,0,00,重要挽留客户
[115452492],15,11,0,0,00,重要挽留客户
[115457118],17,1,0,0,00,重要挽留客户
[115462596],14,2,0,0,00,重要挽留客户
[115520739],15,5,0,0,00,重要挽留客户
[115540691],13,25,0,1,01,重要保持客户
[115557934],12,44,0,1,01,重要保持客户
[115590327],27,6,1,0,10,重要发展客户
[115614893],15,20,0,1,01,重要保持客户
[115621707],12,8,0,0,00,重要挽留客户
[115623839],13,14,0,1,01,重要保持客户
[115628589],13,10,0,0,00,重要挽留客户
[115634728],18,4,1,0,10,重要发展客户
[115636067],12,21,0,1,01,重要保持客户
[115670233],20,8,1,0,10,重要发展客户
[115678613],21,6,1,0,10,重要发展客户
[115702436],18,1,1,0,10,重要发展客户
[115754252],26,3,1,0,10,重要发展客户
[115754404],22,1,1,0,10,重要发展客户
[115757977],14,34,0,1,01,重要保持客户
[115783585],18,3,1,0,10,重要发展客户
[115809291],13,5,0,0,00,重要挽留客户
[115834991],14,9,0,0,00,重要挽留客户
[115847256],14,33,0,1,01,重要保持客户
[115867129],18,8,1,0,10,重要发展客户
[115876596],27,4,1,0,10,重要发展客户
[115899915],15,23,0,1,01,重要保持客户
[115912928],15,14,0,1,01,重要保持客户
[115923281],12,8,0,0,00,重要挽留客户
[115949891],16,5,0,0,00,重要挽留客户
[116014140],18,9,1,0,10,重要发展客户
[116049086],13,33,0,1,01,重要保持客户
[116059925],18,30,1,1,11,重要价值客户
[116071825],13,16,0,1,01,重要保持客户
[116101597],25,30,1,1,11,重要价值客户
[116113058],18,11,1,0,10,重要发展客户
[116114060],34,3,1,0,10,重要发展客户
[116123751],31,2,1,0,10,重要发展客户
[116142598],17,7,0,0,00,重要挽留客户
[116162717],26,1,1,0,10,重要发展客户
[116166066],13,17,0,1,01,重要保持客户
[116187349],39,1,1,0,10,重要发展客户
[116202034],34,1,1,0,10,重要发展客户
[116217792],16,12,0,0,00,重要挽留客户
[116218729],14,3,0,0,00,重要挽留客户
[116223148],18,17,1,1,11,重要价值客户
[116230289],14,8,0,0,00,重要挽留客户
[116232438],12,47,0,1,01,重要保持客户
[116252021],13,11,0,0,00,重要挽留客户
[116259421],42,3,1,0,10,重要发展客户
[116264632],13,15,0,1,01,重要保持客户
[116277143],18,3,1,0,10,重要发展客户
[116288141],18,8,1,0,10,重要发展客户
[116307746],18,28,1,1,11,重要价值客户
[116324656],12,31,0,1,01,重要保持客户
[116329106],12,61,0,1,01,重要保持客户
[116331874],13,8,0,0,00,重要挽留客户
[116349225],12,15,0,1,01,重要保持客户
[116355229],14,18,0,1,01,重要保持客户
[116369265],12,6,0,0,00,重要挽留客户
[116383415],20,6,1,0,10,重要发展客户
[116384466],14,5,0,0,00,重要挽留客户
[116399303],13,7,0,0,00,重要挽留客户
[116409191],16,9,0,0,00,重要挽留客户
[116421782],18,7,1,0,10,重要发展客户
[116434661],29,2,1,0,10,重要发展客户
[116435616],18,8,1,0,10,重要发展客户
[116439419],18,3,1,0,10,重要发展客户
[116473435],12,14,0,1,01,重要保持客户
[116476393],12,10,0,0,00,重要挽留客户
[116481997],12,38,0,1,01,重要保持客户
[116489495],12,7,0,0,00,重要挽留客户
[116509312],18,5,1,0,10,重要发展客户
[116511286],18,2,1,0,10,重要发展客户
[116520218],12,17,0,1,01,重要保持客户
[116527079],14,14,0,1,01,重要保持客户
[116554148],25,4,1,0,10,重要发展客户
[116566844],18,9,1,0,10,重要发展客户
[116567678],15,31,0,1,01,重要保持客户
[116601750],15,14,0,1,01,重要保持客户
[116601793],21,6,1,0,10,重要发展客户
[116625593],40,1,1,0,10,重要发展客户
[116660455],18,13,1,0,10,重要发展客户
[116678892],15,5,0,0,00,重要挽留客户
[116718712],30,7,1,0,10,重要发展客户
[116718992],13,14,0,1,01,重要保持客户
[116720981],12,58,0,1,01,重要保持客户
[116730636],13,40,0,1,01,重要保持客户
[116731919],15,9,0,0,00,重要挽留客户
[116746068],21,3,1,0,10,重要发展客户
[116746209],13,17,0,1,01,重要保持客户
[116751277],40,1,1,0,10,重要发展客户
[116752723],14,13,0,0,00,重要挽留客户
[116760272],14,1,0,0,00,重要挽留客户
[116763688],12,18,0,1,01,重要保持客户
[116772653],14,17,0,1,01,重要保持客户
[116778753],18,2,1,0,10,重要发展客户
[116799988],31,1,1,0,10,重要发展客户
[116836049],14,17,0,1,01,重要保持客户
[116849663],25,1,1,0,10,重要发展客户
[116851361],17,9,0,0,00,重要挽留客户
[116852827],18,19,1,1,11,重要价值客户
[116867259],13,33,0,1,01,重要保持客户
[116878499],12,4,0,0,00,重要挽留客户
[116888859],18,4,1,0,10,重要发展客户
[116896377],30,5,1,0,10,重要发展客户
[116918377],15,9,0,0,00,重要挽留客户
[116931309],16,9,0,0,00,重要挽留客户
[116936170],14,18,0,1,01,重要保持客户
[116936810],14,8,0,0,00,重要挽留客户
[117003325],19,17,1,1,11,重要价值客户
[117006290],13,55,0,1,01,重要保持客户
[117026591],13,36,0,1,01,重要保持客户
[117044327],18,7,1,0,10,重要发展客户
[117044710],13,19,0,1,01,重要保持客户
[117063879],34,1,1,0,10,重要发展客户
[117111233],19,1,1,0,10,重要发展客户
[117155106],40,1,1,0,10,重要发展客户
[117184380],18,5,1,0,10,重要发展客户
[117196810],37,2,1,0,10,重要发展客户
[117221482],41,1,1,0,10,重要发展客户
[117222178],15,17,0,1,01,重要保持客户
[117228712],14,5,0,0,00,重要挽留客户
[117257401],14,6,0,0,00,重要挽留客户
[117260033],16,4,0,0,00,重要挽留客户
[117262198],13,2,0,0,00,重要挽留客户
[117269642],12,13,0,0,00,重要挽留客户
[117274933],13,20,0,1,01,重要保持客户
[117287549],15,3,0,0,00,重要挽留客户
[117293466],15,33,0,1,01,重要保持客户
[117301497],12,19,0,1,01,重要保持客户
[117327134],12,67,0,1,01,重要保持客户
[117336781],19,3,1,0,10,重要发展客户
[117347969],12,23,0,1,01,重要保持客户
[117373774],22,16,1,1,11,重要价值客户
[117396268],13,21,0,1,01,重要保持客户
[117418421],13,15,0,1,01,重要保持客户
[117419378],28,2,1,0,10,重要发展客户
[117489231],42,1,1,0,10,重要发展客户
[117521652],16,6,0,0,00,重要挽留客户
[117523208],33,5,1,0,10,重要发展客户
[117544930],13,19,0,1,01,重要保持客户
[117547978],14,20,0,1,01,重要保持客户
[117554302],12,3,0,0,00,重要挽留客户
[117597296],12,26,0,1,01,重要保持客户
[117606829],15,23,0,1,01,重要保持客户
[117643320],14,3,0,0,00,重要挽留客户
[117659143],15,45,0,1,01,重要保持客户
[117659423],12,12,0,0,00,重要挽留客户
[117674807],20,12,1,0,10,重要发展客户
[117681959],14,51,0,1,01,重要保持客户
[117684032],14,22,0,1,01,重要保持客户
[117694161],18,11,1,0,10,重要发展客户
[117718025],12,65,0,1,01,重要保持客户
[117765542],15,8,0,0,00,重要挽留客户
[117779747],14,6,0,0,00,重要挽留客户
[117785317],29,4,1,0,10,重要发展客户
[117801453],18,19,1,1,11,重要价值客户
[117829483],26,31,1,1,11,重要价值客户
[117863267],15,10,0,0,00,重要挽留客户
[117873394],29,2,1,0,10,重要发展客户
[117888464],25,3,1,0,10,重要发展客户
[117902605],19,34,1,1,11,重要价值客户
[117903708],13,30,0,1,01,重要保持客户
[117929882],12,31,0,1,01,重要保持客户
[117954942],18,11,1,0,10,重要发展客户
[117956367],13,25,0,1,01,重要保持客户
[117957849],12,16,0,1,01,重要保持客户
[117961451],18,28,1,1,11,重要价值客户
[117961527],20,5,1,0,10,重要发展客户
[117968156],12,44,0,1,01,重要保持客户
[117970006],19,9,1,0,10,重要发展客户
[117970569],18,4,1,0,10,重要发展客户
[117973406],14,8,0,0,00,重要挽留客户
[117977942],14,8,0,0,00,重要挽留客户
[117992339],25,18,1,1,11,重要价值客户
[118051332],14,7,0,0,00,重要挽留客户
[118051628],14,47,0,1,01,重要保持客户
[118056074],18,3,1,0,10,重要发展客户
[118056913],13,25,0,1,01,重要保持客户
[118057214],19,7,1,0,10,重要发展客户
[118061360],13,61,0,1,01,重要保持客户
[118065338],36,5,1,0,10,重要发展客户
[118077093],18,3,1,0,10,重要发展客户
[118095983],14,10,0,0,00,重要挽留客户
[118108228],30,2,1,0,10,重要发展客户
[118152898],13,21,0,1,01,重要保持客户
[118155586],18,7,1,0,10,重要发展客户
[118159372],32,2,1,0,10,重要发展客户
[118168018],13,12,0,0,00,重要挽留客户
[118193939],18,9,1,0,10,重要发展客户
[118194231],12,42,0,1,01,重要保持客户
[118208713],36,1,1,0,10,重要发展客户
[118213394],15,14,0,1,01,重要保持客户
[118228924],17,9,0,0,00,重要挽留客户
[118282748],12,31,0,1,01,重要保持客户
[118309715],18,2,1,0,10,重要发展客户
[118310551],14,5,0,0,00,重要挽留客户
[118330286],18,20,1,1,11,重要价值客户
[118356281],12,27,0,1,01,重要保持客户
[118372628],30,1,1,0,10,重要发展客户
[118402025],14,10,0,0,00,重要挽留客户
[118425520],16,25,0,1,01,重要保持客户
[118427343],38,1,1,0,10,重要发展客户
[118433993],12,72,0,1,01,重要保持客户
[118460273],15,6,0,0,00,重要挽留客户
[118461733],35,3,1,0,10,重要发展客户
[118465665],16,33,0,1,01,重要保持客户
[118495978],13,19,0,1,01,重要保持客户
[118506832],20,5,1,0,10,重要发展客户
[118516573],28,3,1,0,10,重要发展客户
[118522478],12,3,0,0,00,重要挽留客户
[118525064],22,2,1,0,10,重要发展客户
[118536510],18,13,1,0,10,重要发展客户
[118539630],12,7,0,0,00,重要挽留客户
[118545642],14,13,0,0,00,重要挽留客户
[118562385],15,2,0,0,00,重要挽留客户
[118562608],32,29,1,1,11,重要价值客户
[118582594],13,14,0,1,01,重要保持客户
[118594705],19,2,1,0,10,重要发展客户
[118635428],13,20,0,1,01,重要保持客户
[118639068],22,1,1,0,10,重要发展客户
[118661338],23,8,1,0,10,重要发展客户
[118693328],18,2,1,0,10,重要发展客户
[118700439],18,3,1,0,10,重要发展客户
[118710828],19,10,1,0,10,重要发展客户
[118716181],18,17,1,1,11,重要价值客户
[118770004],17,21,0,1,01,重要保持客户
[118781454],14,31,0,1,01,重要保持客户
[118802168],12,11,0,0,00,重要挽留客户
[118807074],12,13,0,0,00,重要挽留客户
[118814309],15,17,0,1,01,重要保持客户
[118839375],18,11,1,0,10,重要发展客户
[118888496],20,1,1,0,10,重要发展客户
[118911721],15,22,0,1,01,重要保持客户
[118960775],22,23,1,1,11,重要价值客户
[118986002],16,12,0,0,00,重要挽留客户
[118996710],24,5,1,0,10,重要发展客户
[119053698],15,5,0,0,00,重要挽留客户
[119084219],21,10,1,0,10,重要发展客户
[119091459],16,3,0,0,00,重要挽留客户
[119092054],18,11,1,0,10,重要发展客户
[119112558],42,2,1,0,10,重要发展客户
[119113372],12,26,0,1,01,重要保持客户
[119115304],14,9,0,0,00,重要挽留客户
[119121582],13,30,0,1,01,重要保持客户
[119122882],14,30,0,1,01,重要保持客户
[119133751],18,12,1,0,10,重要发展客户
[119137734],14,11,0,0,00,重要挽留客户
[119149297],14,17,0,1,01,重要保持客户
[119157607],18,21,1,1,11,重要价值客户
[119160278],18,11,1,0,10,重要发展客户
[119168750],35,1,1,0,10,重要发展客户
[119191477],12,4,0,0,00,重要挽留客户
[119257966],19,8,1,0,10,重要发展客户
[119278510],12,54,0,1,01,重要保持客户
[119318284],13,4,0,0,00,重要挽留客户
[119337753],15,7,0,0,00,重要挽留客户
[119373765],12,3,0,0,00,重要挽留客户
[119377973],12,20,0,1,01,重要保持客户
[119389169],16,6,0,0,00,重要挽留客户
[119389676],16,17,0,1,01,重要保持客户
[119401585],13,49,0,1,01,重要保持客户
[119416849],14,11,0,0,00,重要挽留客户
[119432472],18,7,1,0,10,重要发展客户
[119470128],20,6,1,0,10,重要发展客户
[119500931],13,17,0,1,01,重要保持客户
[119510763],13,6,0,0,00,重要挽留客户
[119531521],20,1,1,0,10,重要发展客户
[119536261],12,6,0,0,00,重要挽留客户
[119590306],17,10,0,0,00,重要挽留客户
[119613555],20,4,1,0,10,重要发展客户
[119616442],12,6,0,0,00,重要挽留客户
[119622861],18,2,1,0,10,重要发展客户
[119625026],13,10,0,0,00,重要挽留客户
[119627646],14,42,0,1,01,重要保持客户
[119645898],12,3,0,0,00,重要挽留客户
[119652192],15,26,0,1,01,重要保持客户
[119653720],15,72,0,1,01,重要保持客户
[119661272],13,4,0,0,00,重要挽留客户
[119675939],14,27,0,1,01,重要保持客户
[119680525],12,10,0,0,00,重要挽留客户
[119680979],12,9,0,0,00,重要挽留客户
[119681430],14,35,0,1,01,重要保持客户
[119687214],20,13,1,0,10,重要发展客户
[119732530],37,5,1,0,10,重要发展客户
[119759842],18,6,1,0,10,重要发展客户
[119765198],15,5,0,0,00,重要挽留客户
[119765398],29,4,1,0,10,重要发展客户
[119773138],12,8,0,0,00,重要挽留客户
[119783832],12,25,0,1,01,重要保持客户
[119793858],24,7,1,0,10,重要发展客户
[119820357],18,8,1,0,10,重要发展客户
[119836118],26,1,1,0,10,重要发展客户
[119841558],23,3,1,0,10,重要发展客户
[119879079],13,33,0,1,01,重要保持客户
[119916622],32,10,1,0,10,重要发展客户
[119945707],16,15,0,1,01,重要保持客户
[119949716],14,4,0,0,00,重要挽留客户
[119957219],27,6,1,0,10,重要发展客户
[119990802],15,23,0,1,01,重要保持客户
[120013837],30,1,1,0,10,重要发展客户
